SE id(SA)
1004380
1004261
1004099
1003898
1003896
1099730
1099688
1099612
182996
113266
113220
113076
87507
87476
543505
551354
551350
551338
551334
551230
551211
551166
551058
551001
550797
867393
953949
276470
276464
276287
276286
276272
276264
533157
533144
532929
533944
534010
533836
533820
622270
622209
779691
779644
779564
779529
779523
779432
779430
779399
779396
833893
833865
833792
833724
833664
833570
833528
833402
833382
833331
833273
832581
832573
832546
832420
832356
832320
832283
832282
831273
831271
831269
831255
831241
831224
830976
875154
875070
875047
874985
874957
874954
1069394
1069388
1069385
1069356
1069330
1069329
1069317
1069308
1069288
1069250
1069239
1069232
1069212
1069211
582938
271647
509607
509589
509559
509557
624405
647642
647516
673948
990321
990272
990261
990218
990208
990189
990154
891336
891274
891186
891167
890971
890792
717575
717543
717497
717333
70659
408202
408196
408186
407695
407693
407681
407514
407466
445669
445668
533434
533431
533430
533429
533423
533422
533713
533690
533392
533681
533650
543387
543317
651073
651046
650978
650977
650816
832948
832899
832869
832838
867550
867547
885820
953440
953205
156083
156077
156044
156024
155913
21467
21449
21431
21391
23409
23344
16691
16679
15609
428960
428946
428911
428892
428890
428865
428832
428806
428777
428749
428728
428727
463368
463363
463354
463068
463043
463040
463035
463313
463260
463252
609529
609527
609369
609322
609311
609156
609142
609135
609062
608882
608867
608677
608540
608433
608426
608421
608193
608188
654893
834109
834081
834070
834053
834012
834004
833988
833951
833946
831542
831536
831493
831465
831443
831437
831406
831364
831352
831343
877942
877926
393662
393637
392605
392582
875715
875676
875515
875509
875498
510181
1004381
1004324
1004209
1004021
1004019
1004009
1004007
1004004
1003899
1003778
1099676
1099670
1099582
1099557
1099556
1099554
1099548
1099541
145702
145685
113417
113391
113201
113167
113095
87513
87455
543506
543499
551329
551318
551241
551233
551089
551069
550981
550972
550970
550884
550830
550734
550730
823148
823136
823134
867396
867383
867381
276472
276277
276273
533160
532948
532947
532933
534032
533939
533834
533538
622279
622262
622237
622211
622206
779708
779664
779659
779648
779604
779603
779569
779560
779521
779490
779431
833883
833809
833753
833652
833431
833390
833372
833359
833343
833329
833289
832624
832620
832615
832612
832566
832526
832482
832460
832450
832445
832435
832428
832406
832398
832369
832368
832361
832337
832285
832262
832234
832230
832229
831261
831218
831187
831060
831058
831045
831042
831030
830974
830951
830895
875103
875053
875051
875038
875021
874991
874975
874974
874955
874946
1069383
1069373
1069355
1069343
1069253
1069223
1069208
1069188
582931
582861
271662
509614
509610
600015
598274
647547
723198
990300
990286
990262
990249
990239
990182
990176
891327
891284
891248
891218
891214
891080
891058
891035
890832
717505
717420
717271
70690
70663
276909
276784
408201
408029
407963
407811
407804
407794
407678
407461
426960
496866
533428
533406
533699
533698
533401
533398
543334
558502
651087
651015
651014
650982
650901
832960
832958
832956
832910
832903
832839
832807
832801
832785
832711
832702
831141
831094
886126
885886
177455
156102
156101
156093
156091
156050
156029
155936
155929
155910
21474
21466
21454
21412
21373
15603
283270
344581
344575
344569
344544
428843
428831
428830
428764
428747
463366
463034
463310
609525
609404
609373
609367
609234
609224
609131
609113
609105
608697
608690
608431
608423
608419
608370
608274
608273
608226
608177
834152
834083
834056
834039
834031
834030
833926
833912
831519
831510
831495
831467
831457
831392
831339
830894
877946
393653
392587
392568
875861
875681
875536
875497
959832
1004389
1004378
1004222
1004160
1004085
1003947
1003786
1099679
1099589
1099558
183005
145688
113396
113286
113109
113072
40807
543513
543511
543497
551167
551165
551056
551012
550996
550988
550915
276474
527541
532949
533155
532940
533873
533547
533542
622251
622250
622214
622179
622177
779616
779613
779549
779518
779459
779421
779416
833909
833900
833784
833775
833772
833686
833649
833562
833545
833415
833394
833351
833291
833278
832684
832680
832641
832544
832512
832510
832491
832360
832343
832311
832276
832275
832273
832241
832227
831279
831182
831049
875160
875129
875081
875078
875072
875069
875059
875048
875040
875016
875000
874995
874969
874958
874950
1069393
1069381
1069375
1069335
1069271
1069267
1069221
1073215
271642
509674
599861
647640
990309
990255
990238
990212
990167
891338
891308
891304
891265
891170
891107
891027
890993
890841
717495
717488
717324
717313
717281
717264
70661
276774
276325
408251
408130
408030
407954
407809
407607
441982
441977
533740
533718
533397
533377
533670
533350
533341
543389
650983
650850
650822
650810
650806
832946
832882
832845
832809
832793
832786
832700
831131
831127
831098
886040
886035
885869
885827
885824
156104
155941
155914
155888
155887
162989
21483
344578
344571
428904
428856
428850
428844
463359
463071
463347
463066
463315
463030
463309
463272
462990
463268
462986
465552
609542
609118
609092
609073
609052
608886
608702
608681
608547
608544
608535
608430
608428
608325
608316
608233
608224
834061
833914
831527
831508
831498
831490
831470
831391
877994
877984
877976
393658
392596
875864
875863
875537
875506
1004393
1004090
1003889
1003873
1099717
1099712
1099677
1099650
1099578
1099547
159706
145681
113457
113390
113264
113252
87482
543503
551345
551298
551168
551074
551070
551055
551008
550973
550895
550893
550824
550814
550811
276288
276266
533149
533950
534026
534019
533936
533872
533575
533550
539991
622275
622274
622267
622238
622204
779561
779492
779469
779406
833879
833824
833765
833695
833636
833543
833532
833526
833422
833391
833353
833312
833282
833281
833272
832665
832642
832562
832541
832472
832380
832323
832321
832296
832272
832269
832261
832260
832256
832238
831566
831564
831225
831059
831046
831041
830980
875161
875151
875150
875148
875011
874996
874973
1069416
1069367
1069362
1069327
1069307
90964
271668
271645
509668
509667
598994
598971
647577
647541
990268
990227
990221
990156
891340
891227
891198
891113
891106
891104
891063
890887
717542
717493
717323
717262
70686
70664
276444
276339
276327
408183
408114
408112
408028
407965
407691
407654
407648
407636
407553
407511
441999
441998
441993
441976
448013
533704
533399
533688
533366
533335
543321
558499
596872
651033
650963
650950
650947
832966
832957
832934
832831
832815
832773
832767
831107
831097
886299
886298
953032
226018
156094
21491
21484
21460
21458
21397
21393
16687
344535
428949
428945
428938
428917
428916
428778
428776
428772
428757
428754
428739
428731
463131
463387
463355
463353
463316
463308
463276
462987
609463
609454
609397
609304
609144
609141
609130
609099
609090
609082
608890
608682
608243
608225
608220
608182
834136
834132
834130
834116
834112
834103
834028
834025
833984
833981
833916
831446
831371
831356
877967
393632
875870
875726
875691
875690
875539
1004335
1004088
1003944
1003724
1099739
1099681
1099551
193765
193753
113380
113378
113283
113111
113106
113083
113078
543524
543523
551344
551246
550987
550979
550925
550923
550892
550806
550805
867386
953947
276468
533871
533574
533838
533536
533824
622230
622191
622180
779705
779682
779673
779663
779641
779627
779599
779555
779536
779524
779456
779405
779398
779390
833806
833777
833763
833758
833730
833726
833706
833631
833628
833393
833384
833362
833317
833314
833310
833300
832617
832611
832568
832534
832511
832481
832475
832465
832442
832408
832404
832353
832341
832315
832309
832284
832239
831265
831263
831221
831019
830958
830954
830899
875144
875138
875116
875068
875006
1069443
1069391
1069357
1069314
1069312
1069294
1069282
1069214
231228
582936
48127
509606
600331
647545
990315
990206
990157
891335
891334
891306
891279
891215
891213
891209
891190
891094
891085
891079
891069
891059
891041
891040
890939
890886
717535
717501
717431
717277
717275
200287
276915
276442
408026
408018
407810
407801
407645
407639
407635
407610
407558
407507
407470
426972
441996
496800
533725
533345
651042
651016
650908
650844
832977
832938
832935
832872
832863
832861
832848
832834
832814
832784
832777
831151
831137
831115
831110
886118
885787
953076
177454
177448
156097
156027
155957
155938
155922
155891
21490
21455
21434
21405
21381
21377
23367
16698
15617
344553
428958
428837
428766
463407
463314
463024
463300
462998
465760
609537
609516
609460
609366
609354
609286
609227
609214
609129
609111
609102
609059
609051
608868
608367
608213
608210
834099
834085
834066
834035
834032
833955
833923
833917
831545
831524
831516
831509
831480
831451
831439
831431
831427
831415
831363
877992
877990
877965
877956
877937
877921
393659
393641
392613
392610
392604
392579
392578
875507
875501
1004316
1004161
1003880
1099742
1099686
1099680
1099609
193762
183002
113384
113235
113221
113079
113074
87518
87467
543526
543519
551352
551327
551305
551087
551014
550985
550937
550888
550832
550823
550731
823145
867392
867378
276471
532939
532937
534021
533874
533579
533840
622264
622260
622235
622223
622203
779681
779653
779568
779558
779513
779451
779442
779404
779397
833773
833760
833755
833754
833692
833670
833656
833650
833571
833429
833424
833388
833346
833336
832671
832640
832634
832616
832561
832554
832552
832545
832533
832462
832405
832391
832378
832376
832237
831056
831055
831047
831017
830995
830988
830963
875087
875063
875008
875005
874977
1069428
1069376
1069278
509592
600509
990333
990263
990242
891323
891211
891187
891174
891097
890996
890972
890796
717426
717379
717372
717338
717332
70684
70674
276341
408253
408132
408111
408037
407902
407686
407674
442002
442000
496837
533722
533373
533644
533638
543396
543377
651038
650998
650952
650931
650914
650798
832883
832855
832843
832824
832760
831111
831101
867545
885828
885795
953507
953467
240499
156003
155901
155894
134265
21480
21471
21445
21420
21376
23349
16678
15608
15607
15599
344551
428932
428891
428853
428839
428819
463386
463321
463312
463277
462989
465754
609541
609518
609389
609386
609381
609355
609294
609291
609287
609154
609122
608550
608549
608356
608189
834149
834128
834115
834022
833978
833945
831463
831453
831448
831351
877961
393646
393631
392592
392572
875852
875721
875709
875705
875523
875495
1004387
1004373
1004334
1004320
1004313
1004208
1004016
1003895
1003719
1099744
1099683
1099673
1099652
1099619
134263
113278
113268
113184
87522
87508
87473
543517
551351
551342
551332
551151
551147
550993
550930
550802
550739
550721
157277
867389
532938
534025
533870
622271
622244
622228
779657
779647
779624
779602
779598
779595
779481
833905
833902
833814
833793
833751
833736
833735
833719
833557
833552
833540
833425
833412
833328
833313
832674
832670
832625
832594
832508
832480
832354
832345
832330
832305
832302
832298
832289
832246
831563
831258
831043
875120
875118
875028
875001
874992
874961
874959
1069433
1069366
1069309
1069273
1073209
582941
509669
509652
599145
647543
647520
990304
990280
891285
891252
891246
891221
891180
891108
891100
891096
891092
890794
717537
717498
717336
70683
70670
70669
70660
276925
276911
276437
276431
408110
408087
408038
407896
407688
495479
533420
533694
533684
533357
533355
543397
543391
543337
558501
651013
650933
650929
650858
650851
650817
650812
832976
832939
832912
832906
832854
832825
832763
831152
831129
886034
885783
953660
953354
156103
156092
156007
155952
155916
21494
21489
21488
21476
21447
21404
23332
15624
344554
344547
344523
428926
428907
428889
428883
428792
428790
428759
463108
463104
463039
463317
463027
609392
609296
609236
609136
609053
608696
608676
608545
608432
608357
608354
608180
654891
834125
834018
833991
833990
833987
831541
831494
831492
831483
831424
831417
831390
831362
831355
877988
877960
877932
393650
392590
392588
392584
392574
875866
875673
875527
1004392
1004390
1004322
1004256
1003891
1003877
1003729
1099704
1099675
1099642
1099580
1099575
113397
113377
113270
113240
113161
113160
113090
113082
157274
551331
551322
551213
551063
550927
550921
550909
550885
550883
276268
276251
533156
532944
533143
534031
534030
533953
533918
533994
533591
533576
533830
533527
533821
622236
779702
779651
779645
779643
779575
779499
779476
779449
779415
779414
779411
779408
779389
833813
833778
833764
833674
833627
833568
833565
833419
833385
833366
833330
833315
833275
832669
832652
832651
832643
832602
832583
832571
832555
832494
832440
832431
832422
832370
832233
831256
831237
831007
831001
831000
830983
875149
875125
875114
875088
874986
874971
874965
1069405
1069386
1069370
1069365
1069360
1069339
1069336
1069328
1069261
1069244
1069219
1069216
1069196
582934
90966
114219
599146
624412
647544
723190
723182
990312
990302
990250
990225
990217
990207
990204
990200
990183
891302
891232
891159
891109
891081
891032
890997
717577
717502
717500
717341
717315
717286
200327
156679
70666
276918
276917
276914
408274
408188
408187
408115
408088
408035
408019
407966
407899
407820
407815
407796
407568
427005
442001
441965
448012
533739
533727
533405
533364
533637
543394
543385
543374
543319
650973
650966
650964
650928
650921
650848
650842
832959
832955
832942
832941
832922
832920
832889
832885
832794
832770
886037
885830
885825
953620
953097
156078
21398
23346
23306
15602
15598
344580
344574
344563
344546
344541
428929
428915
428867
428786
463360
463025
465556
609535
609520
609467
609399
609385
609362
609319
609300
609240
609238
609216
609106
609081
608885
608685
608675
608538
608429
608425
608355
608352
608271
608212
654886
834102
834074
834069
834043
834024
833985
833967
831512
831501
831458
831435
831430
831395
831358
831340
877920
393648
393636
392598
392594
392567
875704
875496
134269
1004329
1004215
1004102
1004084
1003874
1003775
1003732
1003727
1099624
183009
182994
113531
113381
113243
113222
113165
157271
87517
87464
543507
551316
551248
551076
550807
550799
823135
276476
276290
276258
532936
532932
532928
534028
533940
533882
533842
622253
622229
779700
779671
779626
779591
779590
779579
779510
779498
779486
779480
779450
779433
779429
833898
833884
833805
833788
833677
833625
833410
833395
833355
833337
833332
833325
833292
832660
832599
832557
832522
832502
832457
832390
832350
832329
832326
832317
832313
832310
832266
832257
831268
831184
831020
831016
830960
875089
875058
874999
874993
874968
1069446
1069363
1069291
1069263
1069201
1069190
582939
114222
321038
600380
723188
723181
990303
990282
990219
990211
891322
891193
891169
890885
890791
717550
717549
717547
717494
717462
717458
717416
717388
717285
40461
276923
276913
276335
336415
408263
408108
408104
408092
408089
407901
407664
407656
407646
407512
441994
441989
496810
495290
533439
533415
533412
533707
533387
533658
533344
543383
543338
543328
543320
543314
651036
651034
650975
650910
650871
650854
650801
832971
832913
832908
832862
832800
832769
831128
831118
831112
886296
886120
886115
886032
885823
885779
156081
156042
156020
155953
155951
21451
21418
21408
21406
21403
21400
283269
344557
428948
428935
428906
428875
428835
428825
428808
428770
428761
428753
463127
463103
463365
463072
463323
463261
462978
465757
465554
609539
609530
609384
609305
609204
609203
609153
609148
609117
609095
609080
609069
608897
608884
608688
608222
608216
608181
608179
834148
834129
834114
834078
834054
834046
834045
834010
833977
831521
831507
831505
831489
831475
831473
831377
877969
877955
393639
875869
875685
875504
219247
134268
1004211
1003897
1003882
1003783
1003781
1003733
1099719
1099714
1099627
1099590
236623
145694
113452
113392
113250
113110
87481
87472
87457
87453
551340
551326
551317
551307
551237
551164
551162
551092
551078
550983
550918
550904
550887
550736
550717
867401
867379
276262
276259
532927
533951
533938
534011
533823
622272
622252
622249
779703
779678
779676
779638
779625
779622
779620
779606
779580
779535
779454
779447
779439
779425
779403
833863
833801
833798
833744
833731
833717
833716
833687
833673
833657
833638
833380
833376
833350
833345
833322
833269
832653
832590
832578
832569
832560
832558
832529
832528
832519
832456
832414
832410
832397
832386
832373
832334
832236
832223
831554
831326
831320
831276
831275
831266
830970
830898
875142
875123
875060
875026
875023
875020
1069431
1069406
1069400
1069325
1069264
1069258
1069213
1069203
509615
624420
624382
647641
990325
990273
990271
990267
990213
990166
796203
891328
891324
891280
891229
891223
891163
891037
717534
717422
182512
276333
408190
408121
408117
407957
407955
407950
407816
407697
407471
441983
448014
495296
533726
533396
533671
533639
533340
533633
533631
543375
543349
543333
651012
650995
650967
650809
650805
832921
832915
832897
832892
832853
832829
832811
832805
832783
832712
885867
953597
953098
177449
156076
156049
155930
155915
155898
21444
21401
16693
16690
15620
15589
344566
344558
344531
344526
428956
428954
428953
428927
428876
428870
428866
428838
428785
428755
463411
463042
463318
462994
462985
462981
462976
463255
609468
609374
609357
609230
609209
609152
609087
609085
609064
609055
608865
608704
608541
608374
608362
608329
608272
608228
834117
834095
834071
834042
834001
833925
831544
831500
831403
877986
877949
392585
875867
875707
875686
875541
875533
1004377
1004376
1004332
1004330
1004315
1003881
1003782
1099710
1099689
1099669
1099593
1099579
183003
113282
113246
113081
543521
543512
551309
551216
551094
551090
551057
551015
550929
550804
276748
276276
276256
526286
532943
533147
533947
534022
534012
533869
533833
533534
622210
622194
622181
779695
779654
779630
779550
779506
779448
779444
779428
779422
779393
779392
833877
833864
833811
833808
833722
833629
833624
833392
833318
833316
832683
832678
832676
832657
832556
832538
832495
832488
832471
832451
832251
831565
831322
831240
831232
831220
831008
830977
830972
875131
875112
875110
1069421
1069415
1069407
1069372
1069305
1069293
1069276
1069245
1069237
1069207
1069187
1073212
582940
271670
271659
320931
509618
509556
509555
600532
624369
647572
647546
647518
990327
990202
990177
891068
891066
890937
890890
717335
717269
717268
276441
276430
276334
408273
408267
408116
407964
407961
407818
407814
407805
407667
407666
407660
407643
407637
407509
426998
496791
533674
533655
533353
543388
651072
651043
650962
650951
650945
650924
832980
832947
832890
832880
832859
832802
832779
832772
831146
156088
155940
21462
21430
21428
21414
15625
15590
283272
344536
428936
428896
428820
428816
428803
463077
463301
462991
465558
609359
609303
609285
609220
609145
609120
609098
609078
609067
608687
608531
608276
608270
608265
608264
834143
834138
834067
834059
834027
833976
833971
833957
833956
831445
831407
831405
831383
831373
831360
877974
877952
877925
392612
392600
875880
875877
875853
875717
875711
875693
875680
875518
875513
134267
1004331
1004259
1004170
1003945
1003893
1003876
1099653
1099621
1099544
1099543
193756
183008
182993
113538
113389
113385
113166
113159
113141
157270
87521
543510
543508
551312
551232
551231
551158
551086
550919
550912
550907
550835
550831
550820
550812
550733
550718
823129
276461
276289
533551
533845
533537
533832
533523
539973
622277
622276
622226
622218
622186
779710
779707
779689
779636
779618
779610
779552
779526
779434
779413
779394
833757
833720
833671
833653
833642
833640
833633
833626
833569
833567
833558
833417
833387
833367
833324
833320
833305
833279
833277
832650
832637
832633
832608
832605
832567
832437
832415
832379
832299
832270
832253
832243
832231
831321
831257
831229
831223
831051
875141
875122
875119
875086
874970
874956
874948
1069435
1069420
1069419
1069410
1069409
1069351
1069332
1069279
1069275
1069226
1069218
1069200
1069199
1069184
1073201
1073200
582912
582911
582864
271653
271649
271641
313603
509611
580657
600014
599886
624374
647645
990328
990320
990311
990228
990193
990175
990169
796209
891330
891281
891277
891247
891175
891103
891071
891030
890994
890836
717429
717384
717382
717380
717270
70677
276921
276910
276907
276435
276434
408262
408034
408025
407690
407673
407640
407632
441970
448010
533737
533708
533657
533652
558500
587902
650961
650940
650939
650935
650934
650904
650802
832931
832929
832876
832865
832847
832846
832844
832841
831135
831121
886297
886122
885875
885796
156084
155902
21477
21464
21452
21389
23397
23384
23323
16688
15623
15600
283275
428952
428940
428886
428862
428861
428855
428817
428810
428756
428741
428417
428414
463393
463388
463346
463041
463029
463307
462995
462980
609512
609470
609400
609390
609380
609126
609116
609089
608876
608707
608532
608434
608372
608365
608359
608315
608239
608235
608227
608223
654903
654901
834144
834131
834093
834062
834040
834015
833986
831481
831464
831388
831380
831374
831367
878000
393638
875687
875530
875525
1004336
1004162
1004100
1003885
1003731
1099707
1099655
1099614
1099607
1099588
1099546
156924
145696
113415
113414
113288
113279
113247
113199
551214
551152
551004
550911
550891
550828
550825
550803
550801
867380
867374
953953
276261
276253
526285
533146
533943
533913
533548
533544
533524
533816
622263
622190
622184
779683
779672
779607
779593
779581
779539
779491
779478
779410
833895
833779
833761
833737
833725
833723
833690
833683
833660
833654
833561
833541
833421
833418
833340
833327
833311
832667
832498
832492
832461
832446
832424
832419
832401
832374
832339
832235
831186
831048
831004
830991
875156
875145
875143
875113
875071
875055
875037
875010
874987
874962
